Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Pizza Size,Pizza Type,Distance (km),Traffic Level,Payment Method,Is Peak Hour,Is Weekend,Order Month,Payment Category,Estimated Duration (min),Delay (min),Is Delayed,Traffic Impact,Order Hour,Restaurant Avg Time,Location_Order_Volume,Sales ($),Order_Hour,Order_Day,Order_Month,Order_Date,Distance Bucket
ORD106,Domino's,"Los Angeles, Ca",2024-04-16 18:30:00,2024-04-16 18:50:00,20,Large,Veg,4.5,Low,Cash,True,False,April,Offline,10.8,9.200000000000001,False,1,18,30.25943396226415,42,13,18,Tuesday,April,2024-04-16,2–5 km
ORD107,Papa John's,"Phoenix, Az",2024-04-17 20:00:00,2024-04-17 20:25:00,25,Medium,Non-Veg,3.0,High,Wallet,True,False,April,Online,7.199999999999999,17.8,False,3,20,28.18627450980392,35,12,20,Wednesday,April,2024-04-17,2–5 km
ORD108,Little Caesars,"Atlanta, Ga",2024-04-18 19:15:00,2024-04-18 19:35:00,20,Small,Vegan,2.5,Low,Card,True,False,April,Online,6.0,14.0,False,1,19,28.84422110552764,78,10,19,Thursday,April,2024-04-18,2–5 km
ORD109,Pizza Hut,"Dallas, Tx",2024-04-19 19:45:00,2024-04-19 20:10:00,25,XL,Cheese Burst,4.0,Medium,UPI,True,False,April,Online,9.6,15.4,False,2,19,29.94845360824742,50,17,19,Friday,April,2024-04-19,2–5 km
ORD110,Marco's Pizza,"Seattle, Wa",2024-04-20 13:00:00,2024-04-20 13:20:00,20,Medium,Non-Veg,3.5,High,Cash,False,True,April,Offline,8.4,11.6,False,3,13,30.28645833333333,37,12,13,Saturday,April,2024-04-20,2–5 km
ORD111,Domino's,"Denver, Co",2024-04-21 18:30:00,2024-04-21 18:50:00,20,Large,Veg,4.5,Low,Wallet,True,True,April,Online,10.8,9.200000000000001,False,1,18,30.25943396226415,46,13,18,Sunday,April,2024-04-21,2–5 km
ORD112,Papa John's,"Boston, Ma",2024-04-22 20:15:00,2024-04-22 20:40:00,25,Small,Vegan,2.0,High,Card,True,False,April,Online,4.8,20.2,False,3,20,28.18627450980392,51,10,20,Monday,April,2024-04-22,0–2 km
ORD113,Little Caesars,"Dallas, Tx",2024-04-23 18:30:00,2024-04-23 18:50:00,20,Medium,Non-Veg,3.0,High,UPI,True,False,April,Online,7.199999999999999,12.8,False,3,18,28.84422110552764,50,12,18,Tuesday,April,2024-04-23,2–5 km
ORD114,Pizza Hut,"Los Angeles, Ca",2024-04-24 19:45:00,2024-04-24 20:10:00,25,XL,Cheese Burst,4.5,Low,Cash,True,False,April,Offline,10.8,14.2,False,1,19,29.94845360824742,42,17,19,Wednesday,April,2024-04-24,2–5 km
ORD115,Marco's Pizza,"Chicago, Il",2024-04-25 13:00:00,2024-04-25 13:20:00,20,Medium,Non-Veg,3.5,Medium,Wallet,False,False,April,Online,8.4,11.6,False,2,13,30.28645833333333,45,12,13,Thursday,April,2024-04-25,2–5 km
ORD116,Domino's,"Miami, Fl",2024-04-26 18:30:00,2024-04-26 18:50:00,20,Large,Veg,4.0,High,Card,True,False,April,Online,9.6,10.4,False,3,18,30.25943396226415,49,13,18,Friday,April,2024-04-26,2–5 km
ORD117,Papa John's,"Dallas, Tx",2024-04-27 20:00:00,2024-04-27 20:25:00,25,Medium,Non-Veg,3.0,Low,UPI,True,True,April,Online,7.199999999999999,17.8,False,1,20,28.18627450980392,50,12,20,Saturday,April,2024-04-27,2–5 km
ORD118,Little Caesars,"Houston, Tx",2024-04-28 19:15:00,2024-04-28 19:35:00,20,Small,Vegan,2.5,Low,Cash,True,True,April,Offline,6.0,14.0,False,1,19,28.84422110552764,27,10,19,Sunday,April,2024-04-28,2–5 km
ORD119,Pizza Hut,"Phoenix, Az",2024-04-29 19:45:00,2024-04-29 20:10:00,25,XL,Cheese Burst,4.5,High,Wallet,True,False,April,Online,10.8,14.2,False,3,19,29.94845360824742,35,17,19,Monday,April,2024-04-29,2–5 km
ORD120,Marco's Pizza,"Atlanta, Ga",2024-04-30 13:00:00,2024-04-30 13:20:00,20,Medium,Non-Veg,3.0,Medium,Card,False,False,April,Online,7.199999999999999,12.8,False,2,13,30.28645833333333,78,12,13,Tuesday,April,2024-04-30,2–5 km
ORD121,Domino's,"Seattle, Wa",2024-05-01 18:30:00,2024-05-01 18:50:00,20,Large,Veg,4.5,Low,UPI,True,False,May,Online,10.8,9.200000000000001,False,1,18,30.25943396226415,37,13,18,Wednesday,May,2024-05-01,2–5 km
ORD122,Papa John's,"Denver, Co",2024-05-02 20:15:00,2024-05-02 20:40:00,25,Small,Vegan,2.0,High,Cash,True,False,May,Offline,4.8,20.2,False,3,20,28.18627450980392,46,10,20,Thursday,May,2024-05-02,0–2 km
ORD123,Little Caesars,"Boston, Ma",2024-05-03 18:30:00,2024-05-03 18:50:00,20,Medium,Non-Veg,3.5,Low,Wallet,True,False,May,Online,8.4,11.6,False,1,18,28.84422110552764,51,12,18,Friday,May,2024-05-03,2–5 km
ORD124,Pizza Hut,"Chicago, Il",2024-05-04 19:45:00,2024-05-04 20:10:00,25,XL,Cheese Burst,4.0,Medium,Card,True,True,May,Online,9.6,15.4,False,2,19,29.94845360824742,45,17,19,Saturday,May,2024-05-04,2–5 km
ORD125,Marco's Pizza,"Miami, Fl",2024-05-05 13:00:00,2024-05-05 13:20:00,20,Medium,Non-Veg,3.0,High,UPI,False,True,May,Online,7.199999999999999,12.8,False,3,13,30.28645833333333,49,12,13,Sunday,May,2024-05-05,2–5 km
ORD126,Domino's,"New York, Ny",2024-08-01 18:00:00,2024-08-01 18:20:00,20,Medium,Veg,3.0,Low,Card,True,False,August,Online,7.199999999999999,12.8,False,1,18,30.25943396226415,21,11,18,Thursday,August,2024-08-01,2–5 km
ORD127,Papa John's,"Chicago, Il",2024-08-02 19:15:00,2024-08-02 19:45:00,30,Large,Non-Veg,6.0,Medium,UPI,True,False,August,Online,14.4,15.6,False,2,19,28.18627450980392,45,14,19,Friday,August,2024-08-02,5–10 km
ORD128,Pizza Hut,"Los Angeles, Ca",2024-08-03 20:30:00,2024-08-03 21:10:00,40,XL,Cheese Burst,8.0,High,Wallet,True,True,August,Online,19.2,20.8,True,3,20,29.94845360824742,42,17,20,Saturday,August,2024-08-03,5–10 km
ORD129,Little Caesars,"Houston, Tx",2024-08-04 18:45:00,2024-08-04 19:05:00,20,Small,Vegan,2.5,Low,Cash,True,True,August,Offline,6.0,14.0,False,1,18,28.84422110552764,27,10,18,Sunday,August,2024-08-04,2–5 km
ORD130,Marco's Pizza,"Phoenix, Az",2024-08-05 19:00:00,2024-08-05 19:50:00,50,Large,Non-Veg,10.0,High,Card,True,False,August,Online,24.0,26.0,True,3,19,30.28645833333333,35,14,19,Monday,August,2024-08-05,5–10 km
ORD131,Domino's,"Miami, Fl",2024-08-06 20:00:00,2024-08-06 20:35:00,35,Medium,Veg,5.5,Medium,Wallet,True,False,August,Online,13.2,21.8,True,2,20,30.25943396226415,49,11,20,Tuesday,August,2024-08-06,5–10 km
ORD132,Papa John's,"Denver, Co",2024-08-07 18:30:00,2024-08-07 18:50:00,20,Small,Vegan,2.0,Low,UPI,True,False,August,Online,4.8,15.2,False,1,18,28.18627450980392,46,10,18,Wednesday,August,2024-08-07,0–2 km
ORD133,Pizza Hut,"Boston, Ma",2024-08-08 19:45:00,2024-08-08 20:25:00,40,XL,Cheese Burst,7.5,High,Cash,True,False,August,Offline,18.0,22.0,True,3,19,29.94845360824742,51,17,19,Thursday,August,2024-08-08,5–10 km
ORD134,Little Caesars,"Dallas, Tx",2024-08-09 18:00:00,2024-08-09 18:30:00,30,Medium,Non-Veg,4.0,Medium,Card,True,False,August,Online,9.6,20.4,False,2,18,28.84422110552764,50,12,18,Friday,August,2024-08-09,2–5 km
ORD135,Marco's Pizza,"Seattle, Wa",2024-08-10 20:15:00,2024-08-10 21:00:00,45,Large,Veg,9.0,High,Wallet,True,True,August,Online,21.6,23.4,True,3,20,30.28645833333333,37,13,20,Saturday,August,2024-08-10,5–10 km
ORD136,Domino's,"San Jose, Ca",2024-08-11 18:00:00,2024-08-11 18:20:00,20,Medium,Veg,3.0,Low,UPI,True,True,August,Online,7.199999999999999,12.8,False,1,18,30.25943396226415,12,11,18,Sunday,August,2024-08-11,2–5 km
ORD137,Papa John's,"Austin, Tx",2024-08-12 19:15:00,2024-08-12 19:45:00,30,Large,Non-Veg,6.0,Medium,Cash,True,False,August,Offline,14.4,15.6,False,2,19,28.18627450980392,19,14,19,Monday,August,2024-08-12,5–10 km
ORD138,Pizza Hut,"San Diego, Ca",2024-08-13 20:30:00,2024-08-13 21:10:00,40,XL,Cheese Burst,8.0,High,Card,True,False,August,Online,19.2,20.8,True,3,20,29.94845360824742,11,17,20,Tuesday,August,2024-08-13,5–10 km
ORD139,Little Caesars,"Jacksonville, Fl",2024-08-14 18:45:00,2024-08-14 19:05:00,20,Small,Vegan,2.5,Low,Wallet,True,False,August,Online,6.0,14.0,False,1,18,28.84422110552764,11,10,18,Wednesday,August,2024-08-14,2–5 km
ORD140,Marco's Pizza,"Fort Worth, Tx",2024-08-15 19:00:00,2024-08-15 19:50:00,50,Large,Non-Veg,10.0,High,UPI,True,False,August,Online,24.0,26.0,True,3,19,30.28645833333333,11,14,19,Thursday,August,2024-08-15,5–10 km
ORD141,Domino's,"Columbus, Oh",2024-08-16 20:00:00,2024-08-16 20:35:00,35,Medium,Veg,5.5,Medium,Cash,True,False,August,Offline,13.2,21.8,True,2,20,30.25943396226415,11,11,20,Friday,August,2024-08-16,5–10 km
ORD142,Papa John's,"Charlotte, Nc",2024-08-17 18:30:00,2024-08-17 18:50:00,20,Small,Vegan,2.0,Low,Card,True,True,August,Online,4.8,15.2,False,1,18,28.18627450980392,18,10,18,Saturday,August,2024-08-17,0–2 km
ORD143,Pizza Hut,"Indianapolis, In",2024-08-18 19:45:00,2024-08-18 20:25:00,40,XL,Cheese Burst,7.5,High,Wallet,True,True,August,Online,18.0,22.0,True,3,19,29.94845360824742,12,17,19,Sunday,August,2024-08-18,5–10 km
ORD144,Little Caesars,"San Francisco, Ca",2024-08-19 18:00:00,2024-08-19 18:30:00,30,Medium,Non-Veg,4.0,Medium,UPI,True,False,August,Online,9.6,20.4,False,2,18,28.84422110552764,13,12,18,Monday,August,2024-08-19,2–5 km
ORD145,Marco's Pizza,"Charlotte, Nc",2024-08-20 20:15:00,2024-08-20 21:00:00,45,Large,Veg,9.0,High,Cash,True,False,August,Offline,21.6,23.4,True,3,20,30.28645833333333,18,13,20,Tuesday,August,2024-08-20,5–10 km
ORD146,Domino's,"Detroit, Mi",2024-08-21 18:00:00,2024-08-21 18:20:00,20,Medium,Veg,3.0,Low,Card,True,False,August,Online,7.199999999999999,12.8,False,1,18,30.25943396226415,10,11,18,Wednesday,August,2024-08-21,2–5 km
ORD147,Papa John's,"El Paso, Tx",2024-08-22 19:15:00,2024-08-22 19:45:00,30,Large,Non-Veg,6.0,Medium,Wallet,True,False,August,Online,14.4,15.6,False,2,19,28.18627450980392,9,14,19,Thursday,August,2024-08-22,5–10 km
ORD148,Pizza Hut,"Memphis, Tn",2024-08-23 20:30:00,2024-08-23 21:10:00,40,XL,Cheese Burst,8.0,High,UPI,True,False,August,Online,19.2,20.8,True,3,20,29.94845360824742,9,17,20,Friday,August,2024-08-23,5–10 km
ORD149,Little Caesars,"Baltimore, Md",2024-08-24 18:45:00,2024-08-24 19:05:00,20,Small,Vegan,2.5,Low,Cash,True,True,August,Offline,6.0,14.0,False,1,18,28.84422110552764,10,10,18,Saturday,August,2024-08-24,2–5 km
ORD150,Marco's Pizza,"Boston, Ma",2024-08-25 19:00:00,2024-08-25 19:50:00,50,Large,Non-Veg,10.0,High,Card,True,True,August,Online,24.0,26.0,True,3,19,30.28645833333333,51,14,19,Sunday,August,2024-08-25,5–10 km
ORD151,Domino's,"New York, Ny",2024-08-01 18:00:00,2024-08-01 18:30:00,30,Large,Veg,5.5,High,Domino's Cash,True,False,August,Offline,13.2,16.8,False,3,18,30.25943396226415,21,13,18,Thursday,August,2024-08-01,5–10 km
ORD152,Pizza Hut,"Los Angeles, Ca",2024-08-02 19:15:00,2024-08-02 19:45:00,30,XL,Cheese Burst,6.0,Medium,Card,True,False,August,Online,14.4,15.6,False,2,19,29.94845360824742,42,17,19,Friday,August,2024-08-02,5–10 km
ORD153,Papa John's,"Chicago, Il",2024-08-03 20:00:00,2024-08-03 20:35:00,35,Medium,Non-Veg,7.2,Low,UPI,True,True,August,Online,17.28,17.72,True,1,20,28.18627450980392,45,12,20,Saturday,August,2024-08-03,5–10 km
ORD154,Little Caesars,"Houston, Tx",2024-08-04 17:45:00,2024-08-04 18:05:00,20,Small,Vegan,3.0,Low,Wallet,False,True,August,Online,7.199999999999999,12.8,False,1,17,28.84422110552764,27,10,17,Sunday,August,2024-08-04,2–5 km
ORD155,Marco's Pizza,"Phoenix, Az",2024-08-05 13:30:00,2024-08-05 14:00:00,30,Medium,Non-Veg,5.0,High,Cash,False,False,August,Offline,12.0,18.0,False,3,13,30.28645833333333,35,12,13,Monday,August,2024-08-05,2–5 km
ORD156,Domino's,"Miami, Fl",2024-08-06 18:20:00,2024-08-06 18:50:00,30,Large,Veg,6.5,Medium,Domino's Cash,True,False,August,Offline,15.6,14.4,False,2,18,30.25943396226415,49,13,18,Tuesday,August,2024-08-06,5–10 km
ORD157,Papa John's,"Denver, Co",2024-08-07 20:10:00,2024-08-07 20:45:00,35,Small,Vegan,4.0,High,Card,True,False,August,Online,9.6,25.4,True,3,20,28.18627450980392,46,10,20,Wednesday,August,2024-08-07,2–5 km
ORD158,Little Caesars,"Boston, Ma",2024-08-08 18:00:00,2024-08-08 18:25:00,25,Medium,Non-Veg,3.5,Low,UPI,True,False,August,Online,8.4,16.6,False,1,18,28.84422110552764,51,12,18,Thursday,August,2024-08-08,2–5 km
ORD159,Pizza Hut,"Dallas, Tx",2024-08-09 19:30:00,2024-08-09 20:00:00,30,XL,Cheese Burst,6.0,Medium,Wallet,True,False,August,Online,14.4,15.6,False,2,19,29.94845360824742,50,17,19,Friday,August,2024-08-09,5–10 km
ORD160,Marco's Pizza,"Seattle, Wa",2024-08-10 12:45:00,2024-08-10 13:15:00,30,Medium,Non-Veg,5.5,High,Cash,False,True,August,Offline,13.2,16.8,False,3,12,30.28645833333333,37,12,12,Saturday,August,2024-08-10,5–10 km
ORD161,Domino's,"Denver, Co",2024-08-11 18:15:00,2024-08-11 18:45:00,30,Large,Veg,6.0,Medium,Domino's Cash,True,True,August,Offline,14.4,15.6,False,2,18,30.25943396226415,46,13,18,Sunday,August,2024-08-11,5–10 km
ORD162,Papa John's,"Boston, Ma",2024-08-12 20:00:00,2024-08-12 20:30:00,30,Small,Vegan,4.5,Low,Card,True,False,August,Online,10.8,19.2,False,1,20,28.18627450980392,51,10,20,Monday,August,2024-08-12,2–5 km
ORD163,Little Caesars,"Dallas, Tx",2024-08-13 18:10:00,2024-08-13 18:35:00,25,Medium,Non-Veg,3.0,High,UPI,True,False,August,Online,7.199999999999999,17.8,False,3,18,28.84422110552764,50,12,18,Tuesday,August,2024-08-13,2–5 km
ORD164,Pizza Hut,"Los Angeles, Ca",2024-08-14 19:20:00,2024-08-14 19:50:00,30,XL,Cheese Burst,6.5,Medium,Wallet,True,False,August,Online,15.6,14.4,False,2,19,29.94845360824742,42,17,19,Wednesday,August,2024-08-14,5–10 km
ORD165,Marco's Pizza,"Chicago, Il",2024-08-15 13:15:00,2024-08-15 13:45:00,30,Medium,Non-Veg,5.0,High,Cash,False,False,August,Offline,12.0,18.0,False,3,13,30.28645833333333,45,12,13,Thursday,August,2024-08-15,2–5 km
ORD166,Domino's,"Miami, Fl",2024-08-16 18:25:00,2024-08-16 18:55:00,30,Large,Veg,6.0,Medium,Domino's Cash,True,False,August,Offline,14.4,15.6,False,2,18,30.25943396226415,49,13,18,Friday,August,2024-08-16,5–10 km
ORD167,Papa John's,"Denver, Co",2024-08-17 20:05:00,2024-08-17 20:35:00,30,Small,Vegan,4.0,Low,Card,True,True,August,Online,9.6,20.4,False,1,20,28.18627450980392,46,10,20,Saturday,August,2024-08-17,2–5 km
ORD168,Little Caesars,"Boston, Ma",2024-08-18 18:00:00,2024-08-18 18:25:00,25,Medium,Non-Veg,3.5,High,UPI,True,True,August,Online,8.4,16.6,False,3,18,28.84422110552764,51,12,18,Sunday,August,2024-08-18,2–5 km
ORD169,Pizza Hut,"Dallas, Tx",2024-08-19 19:30:00,2024-08-19 20:00:00,30,XL,Cheese Burst,6.0,Medium,Wallet,True,False,August,Online,14.4,15.6,False,2,19,29.94845360824742,50,17,19,Monday,August,2024-08-19,5–10 km
ORD170,Marco's Pizza,"Seattle, Wa",2024-08-20 13:00:00,2024-08-20 13:30:00,30,Medium,Non-Veg,5.5,Low,Cash,False,False,August,Offline,13.2,16.8,False,1,13,30.28645833333333,37,12,13,Tuesday,August,2024-08-20,5–10 km
ORD171,Domino's,"Denver, Co",2024-08-21 18:15:00,2024-08-21 18:45:00,30,Large,Veg,6.0,High,Domino's Cash,True,False,August,Offline,14.4,15.6,False,3,18,30.25943396226415,46,13,18,Wednesday,August,2024-08-21,5–10 km
ORD172,Papa John's,"Boston, Ma",2024-08-22 20:00:00,2024-08-22 20:30:00,30,Small,Vegan,4.5,Medium,Card,True,False,August,Online,10.8,19.2,False,2,20,28.18627450980392,51,10,20,Thursday,August,2024-08-22,2–5 km
ORD173,Little Caesars,"Dallas, Tx",2024-08-23 18:10:00,2024-08-23 18:35:00,25,Medium,Non-Veg,3.0,Low,UPI,True,False,August,Online,7.199999999999999,17.8,False,1,18,28.84422110552764,50,12,18,Friday,August,2024-08-23,2–5 km
ORD174,Pizza Hut,"Los Angeles, Ca",2024-08-24 19:20:00,2024-08-24 19:50:00,30,XL,Cheese Burst,6.5,High,Wallet,True,True,August,Online,15.6,14.4,False,3,19,29.94845360824742,42,17,19,Saturday,August,2024-08-24,5–10 km
ORD175,Marco's Pizza,"Atlanta, Ga",2024-06-20 13:00:00,2024-06-20 13:20:00,20,Medium,Non-Veg,3.0,Medium,Card,False,False,June,Online,7.199999999999999,12.8,False,2,13,30.28645833333333,78,12,13,Thursday,June,2024-06-20,2–5 km
ORD176,Domino's,"Denver, Co",2024-06-21 18:30:00,2024-06-21 18:50:00,20,Large,Veg,4.5,Low,UPI,True,False,June,Online,10.8,9.200000000000001,False,1,18,30.25943396226415,46,13,18,Friday,June,2024-06-21,2–5 km
ORD177,Papa John's,"Boston, Ma",2024-06-22 20:15:00,2024-06-22 20:40:00,25,Small,Vegan,2.0,High,Cash,True,True,June,Offline,4.8,20.2,False,3,20,28.18627450980392,51,10,20,Saturday,June,2024-06-22,0–2 km
ORD178,Little Caesars,"Dallas, Tx",2024-06-23 18:30:00,2024-06-23 18:50:00,20,Medium,Non-Veg,3.0,High,UPI,True,True,June,Online,7.199999999999999,12.8,False,3,18,28.84422110552764,50,12,18,Sunday,June,2024-06-23,2–5 km
ORD179,Pizza Hut,"Los Angeles, Ca",2024-06-24 19:45:00,2024-06-24 20:10:00,25,XL,Cheese Burst,4.5,Low,Cash,True,False,June,Offline,10.8,14.2,False,1,19,29.94845360824742,42,17,19,Monday,June,2024-06-24,2–5 km
ORD180,Marco's Pizza,"Chicago, Il",2024-06-25 13:00:00,2024-06-25 13:20:00,20,Medium,Non-Veg,3.5,Medium,Wallet,False,False,June,Online,8.4,11.6,False,2,13,30.28645833333333,45,12,13,Tuesday,June,2024-06-25,2–5 km
ORD181,Domino's,"Miami, Fl",2024-06-26 18:30:00,2024-06-26 18:55:00,25,Large,Veg,4.5,High,Card,True,False,June,Online,10.8,14.2,False,3,18,30.25943396226415,49,13,18,Wednesday,June,2024-06-26,2–5 km
ORD182,Papa John's,"Phoenix, Az",2024-06-27 20:00:00,2024-06-27 20:25:00,25,Medium,Non-Veg,3.0,Medium,UPI,True,False,June,Online,7.199999999999999,17.8,False,2,20,28.18627450980392,35,12,20,Thursday,June,2024-06-27,2–5 km
ORD183,Little Caesars,"Atlanta, Ga",2024-06-28 19:15:00,2024-06-28 19:35:00,20,Small,Vegan,2.5,Low,Cash,True,False,June,Offline,6.0,14.0,False,1,19,28.84422110552764,78,10,19,Friday,June,2024-06-28,2–5 km
ORD184,Pizza Hut,"Chicago, Il",2024-06-29 19:45:00,2024-06-29 20:10:00,25,XL,Cheese Burst,4.0,High,Wallet,True,True,June,Online,9.6,15.4,False,3,19,29.94845360824742,45,17,19,Saturday,June,2024-06-29,2–5 km
ORD185,Marco's Pizza,"Miami, Fl",2024-06-30 13:00:00,2024-06-30 13:20:00,20,Medium,Non-Veg,3.5,Low,Card,False,True,June,Online,8.4,11.6,False,1,13,30.28645833333333,49,12,13,Sunday,June,2024-06-30,2–5 km
ORD186,Domino's,"Los Angeles, Ca",2024-07-01 18:30:00,2024-07-01 18:50:00,20,Large,Veg,4.5,Medium,UPI,True,False,July,Online,10.8,9.200000000000001,False,2,18,30.25943396226415,42,13,18,Monday,July,2024-07-01,2–5 km
ORD187,Papa John's,"Denver, Co",2024-07-02 20:15:00,2024-07-02 20:40:00,25,Small,Vegan,2.0,High,Cash,True,False,July,Offline,4.8,20.2,False,3,20,28.18627450980392,46,10,20,Tuesday,July,2024-07-02,0–2 km
ORD188,Little Caesars,"Boston, Ma",2024-07-03 18:30:00,2024-07-03 18:50:00,20,Medium,Non-Veg,3.5,Low,Wallet,True,False,July,Online,8.4,11.6,False,1,18,28.84422110552764,51,12,18,Wednesday,July,2024-07-03,2–5 km
ORD189,Pizza Hut,"Dallas, Tx",2024-07-04 19:45:00,2024-07-04 20:10:00,25,XL,Cheese Burst,4.0,Medium,Card,True,False,July,Online,9.6,15.4,False,2,19,29.94845360824742,50,17,19,Thursday,July,2024-07-04,2–5 km
ORD190,Marco's Pizza,"Seattle, Wa",2024-07-05 13:00:00,2024-07-05 13:20:00,20,Medium,Non-Veg,3.5,High,UPI,False,False,July,Online,8.4,11.6,False,3,13,30.28645833333333,37,12,13,Friday,July,2024-07-05,2–5 km
ORD191,Domino's,"Denver, Co",2024-07-06 18:30:00,2024-07-06 18:50:00,20,Large,Veg,4.5,Low,Cash,True,True,July,Offline,10.8,9.200000000000001,False,1,18,30.25943396226415,46,13,18,Saturday,July,2024-07-06,2–5 km
ORD192,Papa John's,"Boston, Ma",2024-07-07 20:15:00,2024-07-07 20:40:00,25,Small,Vegan,2.0,High,Wallet,True,True,July,Online,4.8,20.2,False,3,20,28.18627450980392,51,10,20,Sunday,July,2024-07-07,0–2 km
ORD193,Little Caesars,"Dallas, Tx",2024-07-08 18:30:00,2024-07-08 18:50:00,20,Medium,Non-Veg,3.0,High,UPI,True,False,July,Online,7.199999999999999,12.8,False,3,18,28.84422110552764,50,12,18,Monday,July,2024-07-08,2–5 km
ORD194,Pizza Hut,"Los Angeles, Ca",2024-07-09 19:45:00,2024-07-09 20:10:00,25,XL,Cheese Burst,4.5,Low,Cash,True,False,July,Offline,10.8,14.2,False,1,19,29.94845360824742,42,17,19,Tuesday,July,2024-07-09,2–5 km
ORD195,Marco's Pizza,"Chicago, Il",2024-07-10 13:00:00,2024-07-10 13:20:00,20,Medium,Non-Veg,3.5,Medium,Wallet,False,False,July,Online,8.4,11.6,False,2,13,30.28645833333333,45,12,13,Wednesday,July,2024-07-10,2–5 km
ORD196,Domino's,"Miami, Fl",2024-07-11 18:30:00,2024-07-11 18:50:00,20,Large,Veg,4.0,High,Card,True,False,July,Online,9.6,10.4,False,3,18,30.25943396226415,49,13,18,Thursday,July,2024-07-11,2–5 km
ORD197,Papa John's,"Dallas, Tx",2024-07-12 20:00:00,2024-07-12 20:25:00,25,Medium,Non-Veg,3.0,Low,UPI,True,False,July,Online,7.199999999999999,17.8,False,1,20,28.18627450980392,50,12,20,Friday,July,2024-07-12,2–5 km
ORD198,Little Caesars,"Houston, Tx",2024-07-13 19:15:00,2024-07-13 19:35:00,20,Small,Vegan,2.5,Low,Cash,True,True,July,Offline,6.0,14.0,False,1,19,28.84422110552764,27,10,19,Saturday,July,2024-07-13,2–5 km
ORD199,Pizza Hut,"Phoenix, Az",2024-07-14 19:45:00,2024-07-14 20:10:00,25,XL,Cheese Burst,4.5,High,Wallet,True,True,July,Online,10.8,14.2,False,3,19,29.94845360824742,35,17,19,Sunday,July,2024-07-14,2–5 km
ORD200,Marco's Pizza,"Atlanta, Ga",2024-07-15 13:00:00,2024-07-15 13:20:00,20,Medium,Non-Veg,3.0,Medium,Card,False,False,July,Online,7.199999999999999,12.8,False,2,13,30.28645833333333,78,12,13,Monday,July,2024-07-15,2–5 km
ORD201,Domino's,"New York, Ny",2024-07-16 18:30:00,2024-07-16 18:55:00,25,Large,Veg,5.0,High,Card,True,False,July,Online,12.0,13.0,False,3,18,30.25943396226415,21,13,18,Tuesday,July,2024-07-16,2–5 km
ORD202,Papa John's,"Los Angeles, Ca",2024-07-17 19:00:00,2024-07-17 19:30:00,30,Medium,Non-Veg,3.5,Medium,UPI,True,False,July,Online,8.4,21.6,False,2,19,28.18627450980392,42,12,19,Wednesday,July,2024-07-17,2–5 km
ORD203,Little Caesars,"Chicago, Il",2024-07-18 20:15:00,2024-07-18 20:40:00,25,Small,Vegan,4.0,Low,Cash,True,False,July,Offline,9.6,15.4,False,1,20,28.84422110552764,45,10,20,Thursday,July,2024-07-18,2–5 km
ORD204,Pizza Hut,"Houston, Tx",2024-07-19 19:45:00,2024-07-19 20:10:00,25,XL,Cheese Burst,6.0,High,Wallet,True,False,July,Online,14.4,10.6,False,3,19,29.94845360824742,27,17,19,Friday,July,2024-07-19,5–10 km
ORD205,Marco's Pizza,"Phoenix, Az",2024-07-20 13:00:00,2024-07-20 13:25:00,25,Medium,Non-Veg,3.0,Low,Card,False,True,July,Online,7.199999999999999,17.8,False,1,13,30.28645833333333,35,12,13,Saturday,July,2024-07-20,2–5 km
ORD206,Domino's,"Miami, Fl",2024-07-21 18:30:00,2024-07-21 18:55:00,25,Large,Veg,5.0,High,UPI,True,True,July,Online,12.0,13.0,False,3,18,30.25943396226415,49,13,18,Sunday,July,2024-07-21,2–5 km
ORD207,Papa John's,"Denver, Co",2024-07-22 20:15:00,2024-07-22 20:40:00,25,Small,Vegan,2.5,Medium,Cash,True,False,July,Offline,6.0,19.0,False,2,20,28.18627450980392,46,10,20,Monday,July,2024-07-22,2–5 km
ORD208,Little Caesars,"Boston, Ma",2024-07-23 18:30:00,2024-07-23 18:50:00,20,Medium,Non-Veg,3.5,Low,Wallet,True,False,July,Online,8.4,11.6,False,1,18,28.84422110552764,51,12,18,Tuesday,July,2024-07-23,2–5 km
